Duration,Title,Published_date,Views,Likes,Comments,Type
52.0,NINGUÉM seria CLT se pudesse ESCOLHER,2024-11-20,82161,5235,365,Short
8481.0,O MAIOR QI DO BRASIL:  HINDEMBURG MELÃO JR - Inteligência Ltda. Podcast #1376,2024-11-20,198490,10390,1047,Live
9633.0,COMO ACESSAR SUA MELHOR VERSÃO: RAFAEL GRATTA E PAULO MUZY - Inteligência Ltda. Podcast #1375,2024-11-20,207882,9927,379,Live
33.0,O RISCO que uma CIDADE corre com um PREFEITO FRACO,2024-11-19,5689,210,24,Short
29.0,COMO é o UBER na ÁFRICA,2024-11-19,37079,2388,38,Short
5618.0,LORELAY FOX - Inteligência Ltda. Podcast #1374,2024-11-19,176522,19760,1579,Live
10283.0,REVOLUÇÃO TECNOLÓGICA: NADA SERÁ COMO ANTES! - MIGUEL NICOLELIS - Inteligência Ltda. Podcast #1373,2024-11-19,411206,18861,911,Live
39.0,O que aconteceria se o PABLO MARÇAL MORDESSE um ZUMBI?,2024-11-18,8179,436,8,Short
12884.0,HISTÓRIA SOBRENATURAIS DE CEMÍTERIOS: DANIEL PIRES E THIAGO SOUZA - Inteligência Ltda. Podcast #1372,2024-11-15,437943,16031,705,Live
7788.0,"PODER E DESIGUALDADE, O BRASIL NO SÉCULO XXI: ANDRÉ RONCAGLIA - Inteligência Ltda. Podcast #1371",2024-11-14,170524,10505,891,Live
7123.0,A NOVA IGREJA CATÓLICA: PADRE JOSILEUDO E PADRE DOUGLAS PINHEIRO - Inteligência Ltda. Podcast #1370,2024-11-14,149809,10135,755,Live
56.0,BOULOS fala sobre RICARDO NUNES e PCC,2024-11-13,5652,256,17,Short
6552.0,GUTI E ELLIE - Inteligência Ltda. Podcast #1369,2024-11-13,135842,9366,807,Live
5951.0,"IMITADORES: CLEBES OLIVEIRA, MAICON SALES E VINY VIEIRA - Inteligência Ltda. Podcast #1368",2024-11-13,50250,2124,80,Live
58.0,CELA dá DICA de ECONOMIA para o CIDADÃO BRASILEIRO,2024-11-12,101325,5306,235,Short
50.0,VOCÊ conhecia ESSA PAIXÃO NACIONAL BRASILEIRA?,2024-11-12,10546,556,10,Short
13378.0,ANIVERSÁRIO DE 34 ANOS DO VILELA - Inteligência Ltda. Podcast #1367,2024-11-12,129208,5257,213,Live
45.0,A ESQUERDA passa a mão na cabeça de BANDIDO?,2024-11-11,12144,590,54,Short
7182.0,A GEOPOLÍTICA DO MUNDO COM A VITÓRIA DO TRUMP?: PROF. HOC - Inteligência Ltda. Podcast #1366,2024-11-09,736764,36297,1739,Live
11144.0,HISTÓRIA ROMANA: GUILHERME FREIRE E BRUNO PRANDI - Inteligência Ltda. Podcast #1365,2024-11-08,316784,11413,865,Live
